web-scraper-order,web-scraper-start-url,link,link-href,loadmore,loadmore-href,name,location,salary,skills
"1571582407-390","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Data Engineer

Kforce Technology
Plano
Contractor


One of Kforce's Top-Tier Financial Services client is embarking on large hiring initiative in the Plano, Texas (TX) area and is seeking a Data Engineer to add to their team.
Overview:
They are ...



Easy Apply","https://www.careerbuilder.com/job/J3P87C60FYZBQ4SPXHQ?ipath=CRJR9","","","Data Engineer","null","$100K","Extract Transform And Load (Etl)"
"1571582407-389","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Data Engineer

Kforce Technology
Plano
Contractor


One of Kforce's Top-Tier Financial Services client is embarking on large hiring initiative in the Plano, Texas (TX) area and is seeking a Data Engineer to add to their team.
Overview:
They are ...



Easy Apply","https://www.careerbuilder.com/job/J3P87C60FYZBQ4SPXHQ?ipath=CRJR9","","","Data Engineer","null","$100K","Qlikview"
"1571582390-350","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","3 days ago
Big Data Engineer

TEKsystems, Inc
San Francisco
Full Time


We're partners in transformation. We help clients activate ideas and solutions to take advantage of a new world of opportunity. We are a team of 80,000 strong, working with over 6,000 clients, incl...
$90 - $100 / hour


Easy Apply","https://www.careerbuilder.com/job/J3Q4PL68JDDCT4Q5LRR?ipath=CRJR16","","","Big Data Engineer","null","$95","Data Pipeline"
"1571582382-325","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","A


4 days ago
Data Engineer

Ascent
San Mateo
Full Time


6- 10 years of RDBMS with SQL Data Engineering, Data services design Java development skills Expertise in operational data stores and real time data integration Expertise in designing relatio...
$150,000 - $210,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3V6VC7458VQ78XFP12?ipath=CRJR20","","","Data Engineer","null","$180K","Relational Databases"
"1571582321-207","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","14 days ago
Big Data Engineer

Apex Systems
Rockville
Contractor


OVERVIEW : Apex Systems has an immediate need for a Big Data Engineer to help support several initiatives. The position is on a long term contract basis, with a competitive hourly compensation. The...



Easy Apply","https://www.careerbuilder.com/job/J3N3496CVVX1HZX1PBQ?ipath=CRJR40","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Big Data Engineer","OVERVIEW","$140K","Map Reduce"
"1571582315-189","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","24 days ago
Senior Data Engineer 31699

A-Line Staffing Solutions
Maryland Heights
Contractor


· Develops, test and maintains code using software development methodology and appropriate technologies for the system being used. · Works closely with Business Analysts to develop detail systems d...
$44 - $49 / hour


Easy Apply","https://www.careerbuilder.com/job/JCL2FZ74PCR60L5MD6J?ipath=CRJR43","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Senior Data Engineer 31699","null","null","Extract Transform Load (Etl)"
"1571582407-394","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Data Engineer

Kforce Technology
Plano
Contractor


One of Kforce's Top-Tier Financial Services client is embarking on large hiring initiative in the Plano, Texas (TX) area and is seeking a Data Engineer to add to their team.
Overview:
They are ...



Easy Apply","https://www.careerbuilder.com/job/J3P87C60FYZBQ4SPXHQ?ipath=CRJR9","","","Data Engineer","null","$100K","Business Intelligence Tools"
"1571582317-191","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","13 days ago
Data Engineer

LMI
Washington
Full Time


LMI is currently seeking a Data Engineer within LMI’s Advanced Analytics service line to support the design and implementation of business critical data management &amp; engineering solutions. The ...","https://www.careerbuilder.com/job/J3N7HF63FV34Q5DNMZN?ipath=CRJR42","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer","null","$110K","Data Warehousing"
"1571582413-403","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","4 days ago
Senior AWS Big Data Engineer - Philadelphia

Jefferson Frank
Philadelphia
Full Time


Senior AWS Big Data Engineer - Philadelphia - Full Time - $145K+
NOW HIRING:
Seeking a talented Data Engineer to pair with my clients rapidly growing startup company located in Center City...
$145,000 - $180,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3P7126Q4CPHHDQ6770?ipath=CRJR7","","","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Sql (Programming Language)"
"1571582401-382","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Senior Data Engineer

Apex Systems
Sunnyvale
Contractor


Position Summary * Very Strong engineering skills. Should have an analytical approach and have good programming skills. * Provide business insights, while leveraging internal tools and systems, dat...



Easy Apply","https://www.careerbuilder.com/job/J3P3JF6847414827QFW?ipath=CRJR11","","","Senior Data Engineer","null","$130K","Big Data"
"1571582297-147","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","25 days ago
Oracle Data Engineer

A-Line Staffing Solutions
Boston
Full Time


Asset Management Technology (AMT) is looking for an Oracle Data Engineer focused on our data tier to support as we design, build and advance our Managed Accounts capability. We are looking for indi...



Easy Apply","https://www.careerbuilder.com/job/JDD06Z76NS4M0JSXVHY?ipath=CRJR50","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Oracle Data Engineer","null","$130K","Scalability"
"1571582311-173","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","26 days ago
Data Engineer

Petroplan
Humble
Full Time


For more information on how Petroplan can help you, please feel free to visit our About Us page here; https://www.petroplan.com/about/ Data Engineer
Houston, TX
Permanent Role
Our client s...



Easy Apply","https://www.careerbuilder.com/job/J3V4VZ754RY87P5WMQD?ipath=CRJR45","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer","null","$99K","Project Planning"
"1571582418-408","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","2 days ago
Data Engineer - New York City

Jefferson Frank
New York
Full Time


Our client is looking for a Data Engineer who is passionate about data transformation and collaboration with other business teams. You will use a mixed stack primarily made up of AWS services to tr...



Easy Apply","https://www.careerbuilder.com/job/J3M1GL6J8CMV066LF2G?ipath=CRJR6","","","Data Engineer - New York City","null","$100K","Python (Programming Language)"
"1571582338-256","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","7 days ago
Full-time position-- Data Engineer

Infovision Consultants Inc
Dallas
Full Time


• 3+ years of experience in SQL and developing SQL server objects e.g., store procedures, tables, triggers, views and functions. • At least 2 years of coding experience in data environments • 3+ ye...



Easy Apply","https://www.careerbuilder.com/job/J314MS69TVW3W9PH7G3?ipath=CRJR32","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Full-time position-- Data Engineer","null","$59K","Microsoft Sql Servers"
"1571582429-439","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","B


2 days ago
Data Engineer

Brooksource
Louisville
Contractor


As a Data Engineer in the Solution Engineering Metrics Group, you will be making immediate contributions to the team in charge of quantifying the performance of this client's Solution Engineering o...
$85,000 - $110,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3Q4RH78D1DPJDLPJZH?ipath=CRJR1","","","Data Engineer","null","$98K","Data Modeling"
"1571582429-440","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","B


2 days ago
Data Engineer

Brooksource
Louisville
Contractor


As a Data Engineer in the Solution Engineering Metrics Group, you will be making immediate contributions to the team in charge of quantifying the performance of this client's Solution Engineering o...
$85,000 - $110,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3Q4RH78D1DPJDLPJZH?ipath=CRJR1","","","Data Engineer","null","$98K","Data Store"
"1571582297-146","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","25 days ago
Oracle Data Engineer

A-Line Staffing Solutions
Boston
Full Time


Asset Management Technology (AMT) is looking for an Oracle Data Engineer focused on our data tier to support as we design, build and advance our Managed Accounts capability. We are looking for indi...



Easy Apply","https://www.careerbuilder.com/job/JDD06Z76NS4M0JSXVHY?ipath=CRJR50","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Oracle Data Engineer","null","$130K","Coaching And Mentoring"
"1571582427-433","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","2 days ago
Data Engineer

Robert Half Technology
Camarillo
Seasonal / Temp


My client, Camarillo Technology based firm is looking for a Data Engineer to join their development team. The Data Engineer candidate should have at least three years of Python experience and have ...
$50 - $60 / hour


Easy Apply","https://www.careerbuilder.com/job/J3P5Z46KZFDC4TBLTPM?ipath=CRJR2","","","Data Engineer","Leader among IT staffing agencies","$55","Learning"
"1571582380-318","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","4 days ago
Azure Data Engineer - $130,000 - Long Beach

Nigel Frank International US
Long Beach
Full Time


Nigel Frank International is the global leader for Microsoft recruitment, advertising more Azure jobs than any other agency. We deal with both Microsoft Partners &amp; End Users throughout North Am...
$120,000 - $135,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3Q7DT6MT9W5J0YZWCJ?ipath=CRJR21","","","Azure Data Engineer - $130,000 - Long Beach","null","null","Hosting"
"1571582405-384","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Senior Data Engineer - Remote

Kforce Technology
New York
Full Time


We are offering a competitive package including superb medical benefits.
Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for emplo...
$130,000 - $160,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3S3NS6YYV3DTCDZ3GQ?ipath=CRJR10","","","Senior Data Engineer - Remote","null","$150K","Amazon Web Services"
"1571582425-428","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","2 days ago
Big Data Engineer - Philadelphia

Jefferson Frank
Philadelphia
Full Time


In this role, you will act as the companies lead Big Data Engineer, where you will be responsible for designing, developing, and implementing a new Big Data Platform hosted on the AWS Cloud. You wi...
$150,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3Q0886XMQ0K48Z89FL?ipath=CRJR3","","","Big Data Engineer - Philadelphia","null","$150K","Scala (Programming Language)"
"1571582299-152","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","29 days ago
Senior Data Engineer

Visionaire Partners
Atlanta
Full Time


In this role, you will play a key part in building and managing our newly established cloud-based data ecosystem! You will be responsible for building and managing data pipelines and processing, da...



Easy Apply","https://www.careerbuilder.com/job/JHN1SG74DMHCSNQRFM6?ipath=CRJR49","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Senior Data Engineer","null","$110K","Cassandra"
"1571582418-409","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","2 days ago
Data Engineer - New York City

Jefferson Frank
New York
Full Time


Our client is looking for a Data Engineer who is passionate about data transformation and collaboration with other business teams. You will use a mixed stack primarily made up of AWS services to tr...



Easy Apply","https://www.careerbuilder.com/job/J3M1GL6J8CMV066LF2G?ipath=CRJR6","","","Data Engineer - New York City","null","$100K","Passionate"
"1571582297-148","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","25 days ago
Oracle Data Engineer

A-Line Staffing Solutions
Boston
Full Time


Asset Management Technology (AMT) is looking for an Oracle Data Engineer focused on our data tier to support as we design, build and advance our Managed Accounts capability. We are looking for indi...



Easy Apply","https://www.careerbuilder.com/job/JDD06Z76NS4M0JSXVHY?ipath=CRJR50","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Oracle Data Engineer","null","$130K","Agile Software Development"
"1571582386-340","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","5 days ago
Data Engineer

Apex Systems
Minneapolis
Contractor


Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or r...



Easy Apply","https://www.careerbuilder.com/job/J3N41975BSGS00M00Q2?ipath=CRJR18","","","Data Engineer","Division/Department:","$100K","Financial Services"
"1571582338-251","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","7 days ago
Full-time position-- Data Engineer

Infovision Consultants Inc
Dallas
Full Time


• 3+ years of experience in SQL and developing SQL server objects e.g., store procedures, tables, triggers, views and functions. • At least 2 years of coding experience in data environments • 3+ ye...



Easy Apply","https://www.careerbuilder.com/job/J314MS69TVW3W9PH7G3?ipath=CRJR32","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Full-time position-- Data Engineer","null","$59K","Databases"
"1571582357-294","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","3 days ago
Senior Data Engineer

Robert Half Technology
DFW Airport
Full Time


The Senior Data Developer will be working in our mixed technology environment to deliver data products providing decision support for business and customers. As part of a highly collaborative team,...



Easy Apply","https://www.careerbuilder.com/job/J3R7KY6K8HLZL3YCNX3?ipath=CRJR25","","","Senior Data Engineer","Leader among IT staffing agencies","$120K","Sql Server Reporting Services"
"1571582380-320","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","4 days ago
Azure Data Engineer - $130,000 - Long Beach

Nigel Frank International US
Long Beach
Full Time


Nigel Frank International is the global leader for Microsoft recruitment, advertising more Azure jobs than any other agency. We deal with both Microsoft Partners &amp; End Users throughout North Am...
$120,000 - $135,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3Q7DT6MT9W5J0YZWCJ?ipath=CRJR21","","","Azure Data Engineer - $130,000 - Long Beach","null","null","Batch Scripting"
"1571582384-329","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","6 days ago
Data Engineer II

Clayton Homes
Maryville
Full Time


We are growing and are looking for a Data Engineer II to join this dynamic team to develop advanced data infrastructure solutions that present information for decision making, sourcing data from a ...



Easy Apply","https://www.careerbuilder.com/job/J3T2HN665J1PYML9QVH?ipath=CRJR19","","","Data Engineer II","null","$97K","Data Architecture"
"1571582313-179","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","13 days ago
Lead Data Engineer

Apex Systems
Cincinnati
Contractor


Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or r...



Easy Apply","https://www.careerbuilder.com/job/J3P0DT6QDTK2S87RJVC?ipath=CRJR44","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Lead Data Engineer","null","$110K","Pyspark"
"1571582364-311","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","E


8 days ago
Data Engineer

Eliassen Group
Denver
Contractor


Are you a skilled Data Engineer with an interest in leveraging your skills to advance the mission of a forward-thinking organization? If so, we may have the ideal role for you with our client in De...



Easy Apply","https://www.careerbuilder.com/job/J3T73F6G5NNDWB0JX1Z?ipath=CRJR22","","","Data Engineer","null","$100K","Cloud Computing"
"1571582423-419","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","5 days ago
LEAD DATA ENGINEER

The Select Group
Charlotte
Contractor


The Select Group is looking for qualified Lead Data Engineer's to join an innovative team in Charlotte, NC, right outside of uptown. This engineer will be supporting the company's rapidly expanding...



Easy Apply","https://www.careerbuilder.com/job/J3N5GB6Q9251DF4VDT4?ipath=CRJR4","","","LEAD DATA ENGINEER","null","$110K","Apache Hive"
"1571582427-432","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","2 days ago
Data Engineer

Robert Half Technology
Camarillo
Seasonal / Temp


My client, Camarillo Technology based firm is looking for a Data Engineer to join their development team. The Data Engineer candidate should have at least three years of Python experience and have ...
$50 - $60 / hour


Easy Apply","https://www.careerbuilder.com/job/J3P5Z46KZFDC4TBLTPM?ipath=CRJR2","","","Data Engineer","Leader among IT staffing agencies","$55","Python (Programming Language)"
"1571582411-398","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Big Data Engineer

Kforce Technology
Talleyville
Contractor


Kforce has a client that is seeking a Big Data Engineer in Wilmington, Delaware (DE).
Summary:
Reporting to the Team Manager for DECO Data Engineering, the Data Engineer will be part of the cor...



Easy Apply","https://www.careerbuilder.com/job/J3T2KX5VTY5BNZVX7DW?ipath=CRJR8","","","Big Data Engineer","null","$130K","Big Data"
"1571582359-303","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","B


12 days ago
Lead Data Engineer

Brooksource
Cincinnati
Contractor


Responsibilities: Familiarity with data management concepts -- data modeling, effectively organizing large data volumes; both structured and unstructured, data quality, data security, etc. Experien...



Easy Apply","https://www.careerbuilder.com/job/J3V75G5W1SNH0XY0JJY?ipath=CRJR24","","","Lead Data Engineer","null","$110K","Performance Tuning"
"1571582309-167","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","19 days ago
Senior Data Engineer SQL DEVELOPER

A-Line Staffing Solutions
Maryland Heights
Full Time


This position will act as a liaison between IT Architects and IT Analysts to break down a complex system into smaller components and coach/lead a team of Data and Integration Engineers to design an...



Easy Apply","https://www.careerbuilder.com/job/JD67BY61GF4BGFM1057?ipath=CRJR46","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Senior Data Engineer SQL DEVELOPER","null","$130K","Data Warehousing"
"1571582425-429","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","2 days ago
Big Data Engineer - Philadelphia

Jefferson Frank
Philadelphia
Full Time


In this role, you will act as the companies lead Big Data Engineer, where you will be responsible for designing, developing, and implementing a new Big Data Platform hosted on the AWS Cloud. You wi...
$150,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3Q0886XMQ0K48Z89FL?ipath=CRJR3","","","Big Data Engineer - Philadelphia","null","$150K","Information Engineering"
"1571582359-304","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","B


12 days ago
Lead Data Engineer

Brooksource
Cincinnati
Contractor


Responsibilities: Familiarity with data management concepts -- data modeling, effectively organizing large data volumes; both structured and unstructured, data quality, data security, etc. Experien...



Easy Apply","https://www.careerbuilder.com/job/J3V75G5W1SNH0XY0JJY?ipath=CRJR24","","","Lead Data Engineer","null","$110K","Apache Oozie"
"1571582359-299","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","B


12 days ago
Lead Data Engineer

Brooksource
Cincinnati
Contractor


Responsibilities: Familiarity with data management concepts -- data modeling, effectively organizing large data volumes; both structured and unstructured, data quality, data security, etc. Experien...



Easy Apply","https://www.careerbuilder.com/job/J3V75G5W1SNH0XY0JJY?ipath=CRJR24","","","Lead Data Engineer","null","$110K","Pyspark"
"1571582324-214","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","5 days ago
Data Engineer

TEKsystems, Inc
Owings Mills
Full Time


This position will focus on developing on various database and data loading/transformation efforts. Initiatives could include multiple source files, files sourced both internally and externally, re...



Easy Apply","https://www.careerbuilder.com/job/J3R2796B6GGSKQ71BMZ?ipath=CRJR39","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer","null","$99K","Java (Programming Language)"
"1571582384-331","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","6 days ago
Data Engineer II

Clayton Homes
Maryville
Full Time


We are growing and are looking for a Data Engineer II to join this dynamic team to develop advanced data infrastructure solutions that present information for decision making, sourcing data from a ...



Easy Apply","https://www.careerbuilder.com/job/J3T2HN665J1PYML9QVH?ipath=CRJR19","","","Data Engineer II","null","$97K","Extract Transform Load (Etl)"
"1571582384-333","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","6 days ago
Data Engineer II

Clayton Homes
Maryville
Full Time


We are growing and are looking for a Data Engineer II to join this dynamic team to develop advanced data infrastructure solutions that present information for decision making, sourcing data from a ...



Easy Apply","https://www.careerbuilder.com/job/J3T2HN665J1PYML9QVH?ipath=CRJR19","","","Data Engineer II","null","$97K","Data Governance"
"1571582317-193","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","13 days ago
Data Engineer

LMI
Washington
Full Time


LMI is currently seeking a Data Engineer within LMI’s Advanced Analytics service line to support the design and implementation of business critical data management &amp; engineering solutions. The ...","https://www.careerbuilder.com/job/J3N7HF63FV34Q5DNMZN?ipath=CRJR42","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer","null","$110K","Data Architecture"
"1571582390-352","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","3 days ago
Big Data Engineer

TEKsystems, Inc
San Francisco
Full Time


We're partners in transformation. We help clients activate ideas and solutions to take advantage of a new world of opportunity. We are a team of 80,000 strong, working with over 6,000 clients, incl...
$90 - $100 / hour


Easy Apply","https://www.careerbuilder.com/job/J3Q4PL68JDDCT4Q5LRR?ipath=CRJR16","","","Big Data Engineer","null","$95","Apache Hadoop"
"1571582304-158","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","19 days ago
Data Engineer (ETL - Talend)

Kelly IT Resources
San Jose
Full Time


Data Engineer
Location : San Jose, CA
Duration : 6 months
Job Duties
Create and maintain optimal data pipeline architecture
Assemble large, complex data sets that meet funct...



Easy Apply","https://www.careerbuilder.com/job/J3T5N067D2QQGDZQJ4F?ipath=CRJR48","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer (ETL - Talend)","null","$140K","Metadata"
"1571582386-339","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","5 days ago
Data Engineer

Apex Systems
Minneapolis
Contractor


Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or r...



Easy Apply","https://www.careerbuilder.com/job/J3N41975BSGS00M00Q2?ipath=CRJR18","","","Data Engineer","Division/Department:","$100K","Engineering"
"1571582407-393","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Data Engineer

Kforce Technology
Plano
Contractor


One of Kforce's Top-Tier Financial Services client is embarking on large hiring initiative in the Plano, Texas (TX) area and is seeking a Data Engineer to add to their team.
Overview:
They are ...



Easy Apply","https://www.careerbuilder.com/job/J3P87C60FYZBQ4SPXHQ?ipath=CRJR9","","","Data Engineer","null","$100K","Big Data"
"1571582405-387","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Senior Data Engineer - Remote

Kforce Technology
New York
Full Time


We are offering a competitive package including superb medical benefits.
Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for emplo...
$130,000 - $160,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3S3NS6YYV3DTCDZ3GQ?ipath=CRJR10","","","Senior Data Engineer - Remote","null","$150K","Business Intelligence Tools"
"1571582411-399","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","1 day ago
Big Data Engineer

Kforce Technology
Talleyville
Contractor


Kforce has a client that is seeking a Big Data Engineer in Wilmington, Delaware (DE).
Summary:
Reporting to the Team Manager for DECO Data Engineering, the Data Engineer will be part of the cor...



Easy Apply","https://www.careerbuilder.com/job/J3T2KX5VTY5BNZVX7DW?ipath=CRJR8","","","Big Data Engineer","null","$130K","Data Management"
"1571582334-244","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","10 days ago
31900 Big Data Engineer

A-Line Staffing Solutions
Smithfield
Contractor


5+ years of experience designing and developing large-scale Big Data engineering applications,
10+ Years of IT experience
Candidate Description
In-depth understanding of Hadoop Echo System ...
$50.17 - $55.17 / hour


Easy Apply","https://www.careerbuilder.com/job/JD75D46WSWQT3B166N9?ipath=CRJR34","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","31900 Big Data Engineer","null","null","Apache Hadoop"
"1571582340-260","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","11 days ago
Data Engineer III

BioTelemetry
Rockville
Full Time


The Data Engineer III will provide technical leadership and vision to an Agile development team to maintain and refine the strategic roadmap and to refine the product backlog and to create, enhance...","https://www.careerbuilder.com/job/J3V7X375GY0PVT3NM3Y?ipath=CRJR31","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer III","null","$110K","Software Design"
"1571582311-175","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","26 days ago
Data Engineer

Petroplan
Humble
Full Time


For more information on how Petroplan can help you, please feel free to visit our About Us page here; https://www.petroplan.com/about/ Data Engineer
Houston, TX
Permanent Role
Our client s...



Easy Apply","https://www.careerbuilder.com/job/J3V4VZ754RY87P5WMQD?ipath=CRJR45","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Data Engineer","null","$99K","Engineering"
"1571582423-421","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","5 days ago
LEAD DATA ENGINEER

The Select Group
Charlotte
Contractor


The Select Group is looking for qualified Lead Data Engineer's to join an innovative team in Charlotte, NC, right outside of uptown. This engineer will be supporting the company's rapidly expanding...



Easy Apply","https://www.careerbuilder.com/job/J3N5GB6Q9251DF4VDT4?ipath=CRJR4","","","LEAD DATA ENGINEER","null","$110K","Big Data"
"1571582321-205","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","14 days ago
Big Data Engineer

Apex Systems
Rockville
Contractor


OVERVIEW : Apex Systems has an immediate need for a Big Data Engineer to help support several initiatives. The position is on a long term contract basis, with a competitive hourly compensation. The...



Easy Apply","https://www.careerbuilder.com/job/J3N3496CVVX1HZX1PBQ?ipath=CRJR40","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Big Data Engineer","OVERVIEW","$140K","Amazon Web Services"
"1571582344-272","https://www.careerbuilder.com/jobs?utf8=%E2%9C%93&keywords=Data+engineer&location=","12 days ago
Senior Data Engineer - Philadelphia - Full Time

Jefferson Frank
Philadelphia
Full Time


Seeking a skilled Data Engineer to pair with my client's analytics company, located right outside of Philadelphia. This company is a premiere AWS Partner, and they specialize in creating analytical...
$140,000 - $160,000 / year


Easy Apply","https://www.careerbuilder.com/job/J3N2JR6M8P2J7L6P2LS?ipath=CRJR29","Load 25 More Jobs","https://www.careerbuilder.com/jobs?keywords=Data+engineer&location=&page_number=2","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Amazon Web Services"
